Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-PL_2022-06-23-sejm-57-2	ParlaMint-PL_2022-06-23-sejm-57-2.u1	Sprawozdanie stenograficzne z obrad Sejmu RP, 9.kadencja, 57. posiedzenie, 2. dzień (2022-06-23)	2022-06-23	Sejm	9. kadencja Sejmu	57. sesja Sejmu	-	2. dzień sesji Sejmu	-	COVID,War	Polski	Przewodniczący	MP	notMinister	PiS	Klub Parlamentarny Prawo i Sprawiedliwość	Coalition	Right	RyszardTerlecki	Terlecki, Ryszard	M	1949
ParlaMint-PL_2022-06-23-sejm-57-2	ParlaMint-PL_2022-06-23-sejm-57-2.u2	Sprawozdanie stenograficzne z obrad Sejmu RP, 9.kadencja, 57. posiedzenie, 2. dzień (2022-06-23)	2022-06-23	Sejm	9. kadencja Sejmu	57. sesja Sejmu	-	2. dzień sesji Sejmu	-	COVID,War	Polski	Parlamentarzysta	MP	notMinister	PiS	Klub Parlamentarny Prawo i Sprawiedliwość	Coalition	Right	AleksandraSzczudło	Szczudło, Aleksandra	F	1983
ParlaMint-PL_2022-06-23-sejm-57-2	ParlaMint-PL_2022-06-23-sejm-57-2.u393	Sprawozdanie stenograficzne z obrad Sejmu RP, 9.kadencja, 57. posiedzenie, 2. dzień (2022-06-23)	2022-06-23	Sejm	9. kadencja Sejmu	57. sesja Sejmu	-	2. dzień sesji Sejmu	-	COVID,War	Polski	Parlamentarzysta	MP	notMinister	KO	Klub Parlamentarny Platforma Obywatelska – Koalicja Obywatelska	Opposition	-	MałgorzataNiemczyk	Niemczyk, Małgorzata	F	1969
ParlaMint-PL_2022-06-23-sejm-57-2	ParlaMint-PL_2022-06-23-sejm-57-2.u394	Sprawozdanie stenograficzne z obrad Sejmu RP, 9.kadencja, 57. posiedzenie, 2. dzień (2022-06-23)	2022-06-23	Sejm	9. kadencja Sejmu	57. sesja Sejmu	-	2. dzień sesji Sejmu	-	COVID,War	Polski	Parlamentarzysta	MP	notMinister	PiS	Klub Parlamentarny Prawo i Sprawiedliwość	Coalition	Right	KrzysztofSobolewski	Sobolewski, Krzysztof	M	1978
